gene,DoTT_by_Readout,log2FC_4sU,Upregulated,DEstatus.2
COL3A1,FALSE,-4.164211668939729,FALSE,FALSE
PPP2R4,FALSE,-1.7258468653141876,FALSE,FALSE
RAB14,TRUE,-2.9825008613465744,FALSE,FALSE
CNTRL,TRUE,-1.412383045832866,FALSE,FALSE
GLE1,FALSE,-2.356644300343462,FALSE,FALSE
DNAJC19,FALSE,-3.106526773568851,FALSE,FALSE
SEMA5A,TRUE,-2.3907488168004902,FALSE,FALSE
LINC00444,TRUE,8.455738185993393,TRUE,TRUE
TEAD4,TRUE,-0.603961732934816,FALSE,FALSE
ARL6IP6,TRUE,-1.1367765014008893,FALSE,FALSE
TVP23B,TRUE,-3.7650354575395513,FALSE,FALSE
PWWP2B,FALSE,-2.3654758105601195,FALSE,FALSE
MPLKIP,FALSE,-2.4600196337426006,FALSE,FALSE
AC117395.1,TRUE,-0.3921952484939864,FALSE,FALSE
TMEM98,TRUE,-2.4335101593503223,FALSE,FALSE
STAT3,FALSE,-1.4022055925146404,FALSE,FALSE
SNORD3A,FALSE,-1.1518099622588862,FALSE,FALSE
RNF19B,TRUE,0.06891050279880888,FALSE,FALSE
NDE1,FALSE,-0.49715978863625815,FALSE,FALSE
DAP,FALSE,-3.8927916278533936,FALSE,FALSE
AP2B1,FALSE,-1.528400143159037,FALSE,FALSE
HMGCS1,TRUE,-1.3849792387684596,FALSE,FALSE
EPC2,TRUE,-0.8229259273811665,FALSE,FALSE
ADIPOQ,TRUE,8.85049941375812,TRUE,TRUE
RAD9A,FALSE,-2.355539877317179,FALSE,FALSE
SLC39A3,FALSE,-4.789842021394461,FALSE,FALSE
HIST1H4I,TRUE,-3.9519037321620463,FALSE,FALSE
MRPL52,FALSE,-3.4174532413547496,FALSE,FALSE
PSIP1,TRUE,-3.3383053008587096,FALSE,FALSE
MRPS9,TRUE,-0.7846285664319056,FALSE,FALSE
MRPS30,TRUE,-1.4076684879783676,FALSE,FALSE
NNT,FALSE,-1.7938692996112686,FALSE,FALSE
ANKRD36,FALSE,-1.4810229493704992,FALSE,FALSE
C2orf49,TRUE,-0.9588335971504777,FALSE,FALSE
EDNRA,TRUE,-3.002386592836878,FALSE,FALSE
ZNF827,TRUE,-1.5921899296247501,FALSE,FALSE
HIST1H4F,TRUE,-5.14051914325057,FALSE,FALSE
EFEMP2,FALSE,-3.6142254230880115,FALSE,FALSE
CTC-459F4.3,FALSE,-4.1174575815481775,FALSE,FALSE
BRD8,FALSE,-0.4109368845333048,FALSE,FALSE
TGFBRAP1,TRUE,-0.8367843989202448,FALSE,FALSE
KIF20A,TRUE,-3.1172179511114675,FALSE,FALSE
GCC2,TRUE,-0.5354195534859965,FALSE,FALSE
NME5,TRUE,3.1810655590475125,TRUE,TRUE
SLC24A3,TRUE,-0.6539180434038607,FALSE,FALSE
ZKSCAN8,TRUE,-1.140774856222245,FALSE,FALSE
MICAL3,FALSE,-0.41959408749677585,FALSE,FALSE
RPP25L,TRUE,-2.9279412354390697,FALSE,FALSE
WDR34,FALSE,-3.779785005301131,FALSE,FALSE
SNAPC3,TRUE,-0.6414914471910902,FALSE,FALSE
SET,TRUE,-3.2309652681203236,FALSE,FALSE
FAM219A,FALSE,-2.5660001899606444,FALSE,FALSE
HIGD1A,FALSE,-2.63724217782335,FALSE,FALSE
NUDT2,TRUE,-2.199036749683611,FALSE,FALSE
FAM206A,FALSE,-3.532835921899042,FALSE,FALSE
CTNNAL1,TRUE,-3.47817198415971,FALSE,FALSE
FKBP15,TRUE,0.3364791720610169,FALSE,FALSE
S1PR2,FALSE,-3.1958900252289744,FALSE,FALSE
VASN,TRUE,-2.711734381137616,FALSE,FALSE
RAD23B,TRUE,-1.8320477511060687,FALSE,FALSE
AC006273.5,FALSE,-3.4967024959910704,FALSE,FALSE
PTBP3,TRUE,-1.1015861116027374,FALSE,FALSE
PAPD7,FALSE,-1.7137626465032074,FALSE,FALSE
SYNRG,FALSE,-0.9712057608161292,FALSE,FALSE
ANKRD46,TRUE,0.9489537062361739,FALSE,FALSE
MIR24-2,FALSE,-3.7970646142305347,FALSE,FALSE
TTLL4,TRUE,-1.5730761715610244,FALSE,FALSE
USP37,TRUE,-1.1920058215811995,FALSE,FALSE
ITM2C,FALSE,-3.1921126838771965,FALSE,FALSE
SERPINE2,FALSE,-2.5845672309740637,FALSE,FALSE
PAX3,FALSE,0.09002457209631022,FALSE,FALSE
MRPL44,FALSE,-3.7007759715025697,FALSE,FALSE
DOCK10,FALSE,-1.8776774847852407,FALSE,FALSE
C11orf63,TRUE,-1.0313263341939056,FALSE,FALSE
HNRNPF,FALSE,-4.644320751054182,FALSE,FALSE
LINC00847,FALSE,-3.8387190929669393,FALSE,FALSE
ELP4,TRUE,0.057470476521290774,FALSE,FALSE
MTCH2,TRUE,-2.069272834833568,FALSE,FALSE
ZNF259,FALSE,-2.0952437945696962,FALSE,FALSE
FNBP4,FALSE,-1.0891311212772257,FALSE,FALSE
SC5D,FALSE,-3.1892508500913066,FALSE,FALSE
SUOX,FALSE,0.6943858054273678,FALSE,FALSE
ATP6C,FALSE,-1.5433651522786345,FALSE,FALSE
RP11-304L19.12,TRUE,7.223036337901875,TRUE,TRUE
MFSD9,TRUE,-2.1616383902573517,FALSE,FALSE
TMEM127,TRUE,-2.7914002495908465,FALSE,FALSE
CSGALNACT2,TRUE,-3.4161702305676123,FALSE,FALSE
COX5B,FALSE,-3.059484685033317,FALSE,FALSE
REV1,FALSE,-2.7058378200794757,FALSE,FALSE
CACNA1A,FALSE,-0.8547227697432636,FALSE,FALSE
TMEM134,TRUE,-2.088809266957856,FALSE,FALSE
SERPINB9,TRUE,0.9679085703605101,FALSE,FALSE
EIF4E2,TRUE,-2.1419940686945202,FALSE,FALSE
ARMC9,FALSE,-1.3446959799484457,FALSE,FALSE
CAB39,TRUE,-2.4321734115928737,FALSE,FALSE
BRD4,FALSE,-1.3349604212051138,FALSE,FALSE
HSPA8,FALSE,-3.9026397117867844,FALSE,FALSE
TARBP2,FALSE,0.9630693998266662,FALSE,FALSE
DEPDC1,FALSE,-4.449599320799823,FALSE,FALSE
CYP27A1,TRUE,-0.13732409522649136,FALSE,FALSE
TMBIM1,FALSE,-2.2997884008398755,FALSE,FALSE
DNAJB2,FALSE,-2.4348726808641077,FALSE,FALSE
DHH,TRUE,6.672425341971495,TRUE,TRUE
UBOX5,TRUE,0.9526295599007016,FALSE,FALSE
SAMD1,FALSE,-2.278217401080735,FALSE,FALSE
TMEM9,FALSE,-3.4332000770641176,FALSE,FALSE
LLGL1,FALSE,-2.7973708334849823,FALSE,FALSE
RAB20,TRUE,-2.2943305363233324,FALSE,FALSE
RP11-434D12.1,FALSE,-2.195249157802179,FALSE,FALSE
ELMSAN1,FALSE,-2.4940418624139054,FALSE,FALSE
CUL4A,TRUE,-1.2501374118193525,FALSE,FALSE
CTC-435M10.3,FALSE,-0.6778752320783354,FALSE,FALSE
HNRNPA2B1,TRUE,-1.5198067231037364,FALSE,FALSE
CBX3,TRUE,-3.432924437513506,FALSE,FALSE
KLHL7,FALSE,-0.5651449495384617,FALSE,FALSE
HERPUD2,TRUE,-2.575015233420082,FALSE,FALSE
WARS2,FALSE,-2.7343111407202283,FALSE,FALSE
MAP7D1,FALSE,-3.6515561499238967,FALSE,FALSE
MT-ND4,FALSE,-3.187121246216664,FALSE,FALSE
ABHD13,TRUE,-1.2279052100117716,FALSE,FALSE
MT-ND1,FALSE,-3.9083579601003615,FALSE,FALSE
EEPD1,TRUE,-0.02501188800807319,FALSE,FALSE
Sep-07,TRUE,-2.859305920617391,FALSE,FALSE
ADPRHL2,TRUE,-1.3163947863661942,FALSE,FALSE
IP6K2,TRUE,-2.1570203544168596,FALSE,FALSE
MAPKAP1,FALSE,-2.297302253559736,FALSE,FALSE
ETV6,FALSE,-2.701287697225589,FALSE,FALSE
CD58,FALSE,-1.6740400637495032,FALSE,FALSE
ZBTB17,FALSE,-1.223943001084037,FALSE,FALSE
RBM34,FALSE,0.569458369131962,FALSE,FALSE
ZMIZ2,TRUE,-0.8391788867818679,FALSE,FALSE
TTF2,TRUE,-0.8649842605755226,FALSE,FALSE
NFATC3,FALSE,-1.0363382920384054,FALSE,FALSE
AGPAT5,FALSE,-2.0386212940273074,FALSE,FALSE
PMS2,FALSE,-0.8271181768790339,FALSE,FALSE
BBS9,FALSE,-0.34485449173687005,FALSE,FALSE
RP13-463N16.6,FALSE,-6.886306263452426,FALSE,FALSE
FAM161B,FALSE,-1.2973859106245706,FALSE,FALSE
MT-ND3,FALSE,-3.9058279824721,FALSE,FALSE
UBE2L3,TRUE,-2.3419984694632014,FALSE,FALSE
OAS3,TRUE,-1.3842901157889511,FALSE,FALSE
OGFOD2,FALSE,-3.0403850714807485,FALSE,FALSE
POLR2J3,FALSE,-0.16976149281185862,FALSE,FALSE
CDK2AP1,FALSE,-3.570735148891779,FALSE,FALSE
LTBR,FALSE,-3.36202842552406,FALSE,FALSE
LINC00960,FALSE,-2.0860709501236676,FALSE,FALSE
GTF2H3,FALSE,-1.7000078381675365,FALSE,FALSE
ARHGDIB,FALSE,-4.504131426108112,FALSE,FALSE
ANAPC2,TRUE,-1.0,FALSE,FALSE
MT-CO1,FALSE,-2.075698183994828,FALSE,FALSE
TAS2R4,FALSE,3.918440370360382,TRUE,FALSE
TAS2R5,TRUE,4.963474123974886,TRUE,TRUE
SLC38A1,TRUE,-2.576077448319556,FALSE,FALSE
SLC5A3,FALSE,-5.009154715143119,FALSE,FALSE
MZT2A,FALSE,-2.813696448931431,FALSE,FALSE
TAS2R3,FALSE,4.148391839892671,TRUE,FALSE
MRPS15,TRUE,-2.6188443017666514,FALSE,FALSE
SLC16A1,TRUE,0.6531816870910168,FALSE,FALSE
EIF2B1,FALSE,-3.670209787339667,FALSE,FALSE
DDX55,TRUE,-1.5622346430511647,FALSE,FALSE
RP11-268J15.5,FALSE,1.2637058952761648,TRUE,FALSE
MRPL40,FALSE,-3.914839348724009,FALSE,FALSE
RHOC,FALSE,-3.3297204481572664,FALSE,FALSE
TGFBR3,TRUE,-1.425153364892194,FALSE,FALSE
FAM126A,FALSE,-1.7132600823601738,FALSE,FALSE
HOXA7,FALSE,-1.5661790250417404,FALSE,FALSE
OTUD6B,FALSE,-1.6738437818074066,FALSE,FALSE
MOV10,TRUE,0.10694312281347149,FALSE,FALSE
SFT2D3,FALSE,-5.423466121349425,FALSE,FALSE
MRPL30,FALSE,-0.8753550221754116,FALSE,FALSE
EIF2B5,FALSE,-1.5217346568316452,FALSE,FALSE
ST7L,TRUE,0.1538467934287383,FALSE,FALSE
SP140L,FALSE,-2.025106037816722,FALSE,FALSE
WIPF2,TRUE,-1.5216279303637084,FALSE,FALSE
C14orf166,TRUE,-3.6347923844547525,FALSE,FALSE
NID2,FALSE,-2.636012866478537,FALSE,FALSE
ALDH1A3,FALSE,1.1538053360790352,TRUE,FALSE
RP11-33B1.4,TRUE,3.1464435681031495,TRUE,TRUE
C12orf49,FALSE,-1.3448524373751405,FALSE,FALSE
PQLC1,TRUE,-0.3537034704422274,FALSE,FALSE
JAK2,TRUE,-0.6825732973475785,FALSE,FALSE
VDR,TRUE,-0.18849710747873405,FALSE,FALSE
FTSJ1,FALSE,-3.3061877639539645,FALSE,FALSE
AP000721.4,FALSE,-2.325493240954239,FALSE,FALSE
IRF2,TRUE,-1.4335959588003928,FALSE,FALSE
MIS18A,TRUE,-1.4273307754702729,FALSE,FALSE
PTPRM,TRUE,-0.5842369814496984,FALSE,FALSE
HDHD3,FALSE,-3.688237544687939,FALSE,FALSE
RBM18,TRUE,-3.3163936605485476,FALSE,FALSE
EXOC8,TRUE,-2.125707412526525,FALSE,FALSE
GNPAT,FALSE,-2.7902814086986627,FALSE,FALSE
HSDL2,TRUE,-0.8223684693576248,FALSE,FALSE
CTTN,FALSE,-2.8783765333399995,FALSE,FALSE
FAM156B,TRUE,-3.101339133978439,FALSE,FALSE
TSNAX,FALSE,-2.6166435067731566,FALSE,FALSE
ATP6V1H,FALSE,-1.7636124342319484,FALSE,FALSE
CCDC80,FALSE,-4.582637951003087,FALSE,FALSE
CFL1,FALSE,-2.0970706389436096,FALSE,FALSE
NEK6,FALSE,-3.177491313606866,FALSE,FALSE
MT-ATP6,FALSE,-2.868043550747782,FALSE,FALSE
FBXW2,TRUE,-0.9668774955160889,FALSE,FALSE
PHF19,FALSE,-2.635557693196907,FALSE,FALSE
TRIM32,FALSE,-3.608617726009786,FALSE,FALSE
C21orf59,FALSE,-0.5730653604430703,FALSE,FALSE
SYNJ1,TRUE,0.3743505633087843,FALSE,FALSE
MUS81,FALSE,-2.518270848215403,FALSE,FALSE
PPP6C,FALSE,-2.1393712326271017,FALSE,FALSE
PAXBP1,TRUE,-1.8229615111376345,FALSE,FALSE
NDUFA8,FALSE,-3.5146189428854684,FALSE,FALSE
MTF1,TRUE,-0.4618948171883518,FALSE,FALSE
PRELP,FALSE,-2.4814579249672963,FALSE,FALSE
CORO1B,FALSE,-3.1890874472055706,FALSE,FALSE
SRSF11,FALSE,-2.149345777988753,FALSE,FALSE
BCAS2,FALSE,-0.9467923188956732,FALSE,FALSE
UCHL5,TRUE,-0.7396169432458676,FALSE,FALSE
CCZ1,TRUE,-2.7294059970204336,FALSE,FALSE
POLM,FALSE,-2.450182585559803,FALSE,FALSE
ETV4,FALSE,-3.3591751381561306,FALSE,FALSE
EP400NL,FALSE,-0.5061536598804796,FALSE,FALSE
AMPD1,TRUE,8.476948673245937,TRUE,TRUE
MT-ND2,FALSE,-4.05514040087701,FALSE,FALSE
TROVE2,TRUE,-3.200447233350612,FALSE,FALSE
RGS2,TRUE,-1.9648936005510227,FALSE,FALSE
VPS35,TRUE,-2.085768622297984,FALSE,FALSE
TWIST1,TRUE,-3.801078603893095,FALSE,FALSE
PRDM2,TRUE,0.1696723222105516,FALSE,FALSE
CASC7,FALSE,-2.062579976268074,FALSE,FALSE
ZSCAN2,FALSE,-2.872012271370263,FALSE,FALSE
WLS,TRUE,-1.468465883067091,FALSE,FALSE
FTSJ2,FALSE,-3.7918479641607483,FALSE,FALSE
CTDNEP1,FALSE,-1.8393953833633234,FALSE,FALSE
MT-CO2,FALSE,-3.9343781826504287,FALSE,FALSE
GADD45A,FALSE,-2.1161914315946873,FALSE,FALSE
IFT80,FALSE,-1.3395991212144178,FALSE,FALSE
COL15A1,TRUE,-2.837074410162938,FALSE,FALSE
SLC35D1,TRUE,-1.821336401703603,FALSE,FALSE
MT-CYB,FALSE,-3.1030723626455528,FALSE,FALSE
KIAA0232,TRUE,-2.2045375706892365,FALSE,FALSE
KLF10,FALSE,-4.987597687477633,FALSE,FALSE
FAM72B,FALSE,-2.635026338771971,FALSE,FALSE
FKBP9,FALSE,-3.3598412579497654,FALSE,FALSE
NT5C3A,TRUE,-1.0011898516475592,FALSE,FALSE
ARL4A,TRUE,-3.545447181678094,FALSE,FALSE
INHBA,FALSE,-5.9005265531540445,FALSE,FALSE
TMEM55A,TRUE,-1.5049077306062881,FALSE,FALSE
ATP6V1C1,TRUE,-1.6836542461749495,FALSE,FALSE
DNAJA2,FALSE,-2.34070449536613,FALSE,FALSE
AZIN1,TRUE,-1.6670611949535743,FALSE,FALSE
AC093323.3,TRUE,-1.2860653744891346,FALSE,FALSE
UBE2B,TRUE,-1.301467786143028,FALSE,FALSE
RP11-18H7.1,TRUE,-1.7141966202084118,FALSE,FALSE
STX2,TRUE,-2.5630346617864035,FALSE,FALSE
RFC5,TRUE,-2.3691427333081942,FALSE,FALSE
VPS33B,FALSE,-1.8252213428511177,FALSE,FALSE
CDC26,TRUE,-1.205761746792327,FALSE,FALSE
DDX3Y,TRUE,-1.5681514698819248,FALSE,FALSE
HTRA3,TRUE,-0.8882091745424434,FALSE,FALSE
CRYZ,TRUE,-3.0818933000098485,FALSE,FALSE
PHTF1,TRUE,-0.4058085625594929,FALSE,FALSE
PLEKHM2,FALSE,-2.228662292312532,FALSE,FALSE
BNIP3,TRUE,-0.17131356501155917,FALSE,FALSE
COMMD1,TRUE,0.5617093383023737,FALSE,FALSE
RAPH1,FALSE,-0.7144581947566366,FALSE,FALSE
RP11-215G15.5,TRUE,-1.975337945765731,FALSE,FALSE
LTN1,TRUE,-1.0764868768878628,FALSE,FALSE
OLFML3,FALSE,-2.976978577276181,FALSE,FALSE
ERCC4,TRUE,-3.2033592291738455,FALSE,FALSE
BAIAP2,TRUE,2.0570866237467342,TRUE,TRUE
CTH,TRUE,0.03138854281643754,FALSE,FALSE
COPZ1,FALSE,-2.568611418544506,FALSE,FALSE
CTU2,FALSE,-2.9952775897575967,FALSE,FALSE
CTC-366B18.4,TRUE,1.231127997832713,TRUE,TRUE
OLR1,FALSE,-4.661847943335695,FALSE,FALSE
NADSYN1,FALSE,-1.2332643269000183,FALSE,FALSE
DHCR7,FALSE,-3.848538357130226,FALSE,FALSE
NR4A3,TRUE,1.4691265123067345,TRUE,TRUE
INVS,FALSE,-0.9083695245344316,FALSE,FALSE
ATP6V0A1,FALSE,-2.5322773253980393,FALSE,FALSE
ELAC2,TRUE,-1.2145383289019893,FALSE,FALSE
KRT19,FALSE,-3.8857820330451722,FALSE,FALSE
TOLLIP,FALSE,-1.8413431194770251,FALSE,FALSE
SRRM5,FALSE,1.4503927757268062,TRUE,FALSE
C10orf111,TRUE,3.046615359275132,TRUE,TRUE
COPS6,TRUE,-2.007428788437572,FALSE,FALSE
CCRN4L,FALSE,-3.0802668307613774,FALSE,FALSE
SLC7A11,TRUE,-4.5284288055197095,FALSE,FALSE
CTD-2376I4.2,FALSE,-2.3657640037374437,FALSE,FALSE
IST1,FALSE,-0.5314454276793126,FALSE,FALSE
CTD-2186M15.3,FALSE,-4.176714167104952,FALSE,FALSE
AHSA2,FALSE,-2.2367835136420693,FALSE,FALSE
RAB5B,TRUE,-2.0089347054444957,FALSE,FALSE
TIPIN,TRUE,-1.4846225745947974,FALSE,FALSE
MDM1,FALSE,-3.8949539758408203,FALSE,FALSE
MRE11A,FALSE,-2.520991942580273,FALSE,FALSE
CANT1,TRUE,-2.6337155049639955,FALSE,FALSE
GDI2,FALSE,-1.805961163322325,FALSE,FALSE
CTC-365E16.1,TRUE,-0.1924046087292566,FALSE,FALSE
C16orf91,TRUE,-0.8611763342873787,FALSE,FALSE
CAND1,TRUE,-2.6376999851338248,FALSE,FALSE
DEXI,FALSE,-2.8778377159877695,FALSE,FALSE
SPIRE1,TRUE,-0.8738082406526886,FALSE,FALSE
VPS13D,TRUE,-1.0892799545267566,FALSE,FALSE
SSH3,FALSE,-2.649092838140872,FALSE,FALSE
LINC00346,TRUE,-0.6795993748592315,FALSE,FALSE
RP5-998N21.4,TRUE,5.632268215499513,TRUE,TRUE
NAPG,FALSE,-3.014228163425718,FALSE,FALSE
S100A16,FALSE,-3.8280903997397973,FALSE,FALSE
DPYD,TRUE,-0.4257502516804581,FALSE,FALSE
RP11-1114A5.4,FALSE,0.16248988665836311,FALSE,FALSE
BCORL1,FALSE,1.7048591277207503,TRUE,FALSE
NTF3,TRUE,-2.095268984679913,FALSE,FALSE
MT-ND5,FALSE,-3.9529694084366653,FALSE,FALSE
RP3-510D11.2,TRUE,1.7421833034372254,TRUE,TRUE
ALG2,TRUE,-2.479309195226786,FALSE,FALSE
DENND1A,FALSE,0.4877586047844742,FALSE,FALSE
HLCS,FALSE,-2.874291871765554,FALSE,FALSE
TEX29,FALSE,8.523561956057012,TRUE,FALSE
ATOH8,FALSE,-4.400951171112564,FALSE,FALSE
TRIM24,TRUE,-1.1222994048852557,FALSE,FALSE
KIAA1549,FALSE,-2.1000738921883406,FALSE,FALSE
MRPS17,FALSE,-3.9058831269636043,FALSE,FALSE
MORC3,FALSE,-0.9042100059666702,FALSE,FALSE
RP11-231G3.1,TRUE,7.83099048124926,TRUE,TRUE
USP39,TRUE,-0.32293973993449154,FALSE,FALSE
CHAF1B,FALSE,1.1892640240375454,TRUE,FALSE
ARL4D,TRUE,-2.5663850074409282,FALSE,FALSE
C2orf68,FALSE,-4.4731716752635995,FALSE,FALSE
TSG101,TRUE,-1.2073307484283575,FALSE,FALSE
ZNF772,FALSE,-3.8940706251364174,FALSE,FALSE
RNF181,TRUE,-1.1000018610951119,FALSE,FALSE
TMEM150A,TRUE,-1.9919327187318852,FALSE,FALSE
VAMP5,TRUE,0.42360920248530876,FALSE,FALSE
CBR3,FALSE,-3.3678384466931957,FALSE,FALSE
PHLDA1,TRUE,-1.901759966447158,FALSE,FALSE
AC083843.1,FALSE,-1.565309385101049,FALSE,FALSE
ING1,TRUE,-1.0071205274065833,FALSE,FALSE
TMEM19,FALSE,-2.139162747671625,FALSE,FALSE
UBE2O,FALSE,-1.8023193321603057,FALSE,FALSE
FGF18,TRUE,6.77237492889231,TRUE,TRUE
CBR1,FALSE,-3.260363765805618,FALSE,FALSE
RUNX1,FALSE,-2.8871420084584307,FALSE,FALSE
NEDD8-MDP1,FALSE,-2.84816113844549,FALSE,FALSE
DDN,FALSE,8.14414836650889,TRUE,FALSE
RCAN1,TRUE,-4.949826710759111,FALSE,FALSE
MRFAP1,TRUE,-3.504410297515845,FALSE,FALSE
C7orf49,TRUE,-2.8000217277084833,FALSE,FALSE
CALD1,FALSE,-3.5273418247444135,FALSE,FALSE
LGALS9,FALSE,3.5016841056893684,TRUE,FALSE
SH3RF2,TRUE,-3.149895430483059,FALSE,FALSE
RP11-307L14.1,FALSE,1.927487500215632,TRUE,FALSE
SLC4A7,FALSE,-2.6773945153368883,FALSE,FALSE
LLPH,FALSE,-2.774642797310079,FALSE,FALSE
BUB1B,FALSE,-2.671688188156438,FALSE,FALSE
RP11-651P23.5,TRUE,2.019283583455487,TRUE,TRUE
TPRN,FALSE,-0.9855212185676376,FALSE,FALSE
SCAF11,FALSE,-2.5091460662486194,FALSE,FALSE
AMIGO2,FALSE,-7.123281340433192,FALSE,FALSE
RP11-307L14.2,FALSE,7.249824548616183,TRUE,FALSE
SPTLC1,TRUE,-1.2610743300182061,FALSE,FALSE
RP11-389C8.3,TRUE,3.3747799771530973,TRUE,TRUE
RP11-141B14.1,FALSE,-2.56808868215676,FALSE,FALSE
RP11-53O19.3,TRUE,0.6976317156958095,FALSE,FALSE
GLIPR1,FALSE,-4.498333634766257,FALSE,FALSE
VWA3A,TRUE,5.756190161431104,TRUE,TRUE
OTUD5,TRUE,0.01932436771946333,FALSE,FALSE
USP33,TRUE,-1.9719221011638635,FALSE,FALSE
LRIG3,FALSE,-4.221470103432966,FALSE,FALSE
EXT1,FALSE,-3.0165835601524535,FALSE,FALSE
CNOT2,TRUE,-1.2680350868921602,FALSE,FALSE
BPTF,FALSE,-0.5421793662453701,FALSE,FALSE
GALK2,TRUE,-0.09600181987735365,FALSE,FALSE
MSANTD3-TMEFF1,FALSE,-0.24298169083878352,FALSE,FALSE
RSF1,TRUE,-0.26545503566490786,FALSE,FALSE
NUP107,TRUE,-0.5095021832823364,FALSE,FALSE
GAPDH,FALSE,-2.920575676357481,FALSE,FALSE
NOP2,FALSE,-0.15918580051931663,FALSE,FALSE
UHRF1BP1L,TRUE,-0.17874778853203843,FALSE,FALSE
CHD4,FALSE,-0.7858470249873701,FALSE,FALSE
COPS7A,FALSE,-3.4431482060357887,FALSE,FALSE
ING4,TRUE,-1.5559000351186931,FALSE,FALSE
GAS2L1,TRUE,-2.593393978395021,FALSE,FALSE
CHPT1,FALSE,-2.5906761519155497,FALSE,FALSE
USP5,FALSE,-1.4898692516721734,FALSE,FALSE
GNB3,FALSE,-1.4721945705592063,FALSE,FALSE
CDCA3,TRUE,-3.30397995583271,FALSE,FALSE
TPI1,TRUE,-1.5442607294045105,FALSE,FALSE
SP6,TRUE,2.0371986179542496,TRUE,TRUE
GNPTAB,TRUE,-2.2888958134037516,FALSE,FALSE
SPSB2,FALSE,-2.7990873060740036,FALSE,FALSE
CTD-3074O7.11,FALSE,-0.16285529435908405,FALSE,FALSE
ENO2,FALSE,0.8623045428204161,FALSE,FALSE
JMJD7,FALSE,-0.6499425319288408,FALSE,FALSE
ATN1,FALSE,-1.2941234005739701,FALSE,FALSE
C12orf57,TRUE,-0.31100096949512446,FALSE,FALSE
PTPN6,TRUE,5.6570683012015754,TRUE,TRUE
CPSF6,FALSE,-1.925363426462948,FALSE,FALSE
TIMELESS,FALSE,-2.6420516929279767,FALSE,FALSE
KRR1,TRUE,-1.509715287201161,FALSE,FALSE
IGBP1,FALSE,-1.7005153647887716,FALSE,FALSE
MAPK11,FALSE,-2.406964198743162,FALSE,FALSE
HN1,FALSE,-0.9334416488953585,FALSE,FALSE
MAT2A,TRUE,-2.1094960175076527,FALSE,FALSE
MRPL51,FALSE,-2.000367487594657,FALSE,FALSE
STARD3,FALSE,-2.3316651062526486,FALSE,FALSE
TOP2A,FALSE,-2.917365140256955,FALSE,FALSE
KRT34,FALSE,-3.4382178693779974,FALSE,FALSE
PRADC1,FALSE,-2.5865681714944566,FALSE,FALSE
KAT5,TRUE,-1.9444680534249947,FALSE,FALSE
NEO1,TRUE,-1.2274848905876001,FALSE,FALSE
SEMA4F,TRUE,-2.7815226286669352,FALSE,FALSE
CCT7,FALSE,-1.868309235620508,FALSE,FALSE
RAB11FIP5,FALSE,-1.799919670176648,FALSE,FALSE
RARA,FALSE,-1.533345225248138,FALSE,FALSE
C15orf52,FALSE,-4.137030884467163,FALSE,FALSE
SMYD5,FALSE,-1.3879139243859477,FALSE,FALSE
CCDC142,FALSE,-2.294846429424087,FALSE,FALSE
EED,TRUE,-1.0236789964695105,FALSE,FALSE
ZNF100,TRUE,-1.0459862052741802,FALSE,FALSE
SERTAD1,TRUE,-1.379936596718109,FALSE,FALSE
ZNF470,TRUE,-0.7099492775596861,FALSE,FALSE
MT-ND6,FALSE,-5.986840836538541,FALSE,FALSE
SRSF10,TRUE,-2.839168032952717,FALSE,FALSE
HIST1H3I,TRUE,-4.4440091330072775,FALSE,FALSE
ANKRD13D,FALSE,-3.534966719329262,FALSE,FALSE
MRGPRF,FALSE,-4.758563764583242,FALSE,FALSE
ZNF441,TRUE,-1.3429438097599027,FALSE,FALSE
COX10,FALSE,-1.1062221608894596,FALSE,FALSE
RNASEH2C,TRUE,-1.9771298506797412,FALSE,FALSE
AC147651.3,TRUE,-0.34348423825380964,FALSE,FALSE
ISOC1,FALSE,-2.1484495373087795,FALSE,FALSE
ZNF420,FALSE,-2.4857246277783562,FALSE,FALSE
ZNF763,FALSE,0.6727053953628224,FALSE,FALSE
ADSL,FALSE,-0.7659475093390915,FALSE,FALSE
IFNGR2,FALSE,-2.257513882359578,FALSE,FALSE
C1RL,FALSE,-3.8822285413742494,FALSE,FALSE
TBCE,TRUE,-0.7422990384692468,FALSE,FALSE
RRAGC,TRUE,-2.1206297051855385,FALSE,FALSE
CLSTN3,TRUE,-1.7424749379383044,FALSE,FALSE
NDUFA9,FALSE,-0.6723800319091219,FALSE,FALSE
PPP1R12B,FALSE,0.15119689334533942,FALSE,FALSE
IFNAR2,FALSE,-3.2684190376704447,FALSE,FALSE
ZCRB1,TRUE,-3.8116601924590743,FALSE,FALSE
PRICKLE1,FALSE,-4.43782331406049,FALSE,FALSE
TMEM117,TRUE,-1.0343985017230082,FALSE,FALSE
UBE2T,TRUE,-4.291277012607837,FALSE,FALSE
DONSON,FALSE,-2.3551700190468647,FALSE,FALSE
GART,TRUE,-0.2961564760085024,FALSE,FALSE
TAPBPL,FALSE,-4.904484097901423,FALSE,FALSE
SON,TRUE,-1.5167225356433467,FALSE,FALSE
C1orf109,TRUE,-3.2661776515973493,FALSE,FALSE
PEX5,TRUE,-2.3256511809300795,FALSE,FALSE
VAMP1,TRUE,0.43245681363197447,FALSE,FALSE
SIPA1L2,TRUE,-0.9067289400488348,FALSE,FALSE
